id,type,text1,text2,text3,notes
hmi_draco_ionos,SHIP,"Modified by the Draco Group, this ship has an Aegis EMP Arc System which emits protective EMP arcs depending the ship's flux level. Further, the phase leap infrastructure has been removed, and replaced with weaponry, flux conduits, an improved engine and a simpler High Energy Focus system. Surprisingly mobile and suitably overarmed, the Draco Group's Ionos is shockingly powerful, but somewhat lacking on the defensive.

Designed to provide tactical flexibility to the discerning commander, the Ionos can act both as a close support vessel with its large energy mount, or as an attack vessel with its generous hardpoint layout and High Energy Focus system. However, to accommodate the large turret in the relatively small frame, cut-backs prevented weapons mounted in the large turret from aiming forwards, thus in order to use the mount the ship itself needs to physically rotate, preventing simultaneous use with the forward hardpoints. Consequently this ship can occupy either a close support or assault vessel role, but never at the same time.",,,
hmi_draco_legion,SHIP,"Slow, lumbering, but well shielded, this Draco derivative of the Legion acts as a support vessel for Draco Group fleets. Able to strike with fighters and bombers, provide close support with its long range energy weapons and protect itself with an Aegis EMP Arc System, this ship is a tough nut to approach, let alone crack. 

No one is quite sure where this design came from. The complete reworking of an armoured, ballistic-based, aggressive capital into a shield-defended, energy-based, long range support vessel would've involved considerable time and effort. This implies that this Legion analogue had existed before the Collapse, as only the Domain would have been able to produce it, but this ship does not show up on any Domain catalogue or registry. Speculation by Hegemony analysts suggest that this craft might be an existing prototype, or possibly a Tri-Tachyon black ops project, or  even a new unique craft made by the Draco Group.

This hulking vessel is the pride of the Draco Group's spacefleet, only spotted in very rare circumstances buried in the largest of Draco fleets. Most of its characteristics are only known through accounts, as none of these craft have been captured in combat. High energy arcing from the vessel indicates the presence of the Aegis EMP emitter, while the weapon ranges comparable to a Paragon indicate the presence of an advanced targeting computer. The shields take longer to grind through, indicating either improved shield efficiency or a deeper flux pool, but when the shields are down it is much easier to damage the substructure, implying thinner armour. The ship also does not appear to move in short bursts like the normal Legion, instead mines emerge from space and arc violently to nearby targets, indicating the presence of an adjusted mine strike system. Besides these major differences, it appears the flight decks work in a similar fashion to the base model.

The result is a solid fleet anchor, able to snipe at enemy vessels from range and punish all those who approach, while also enduring considerable damage through its shields. However, it is still a slow ship, and its weapons are focused forward; strong flanking attacks should be enough to threaten the ship. This of course will be difficult considering it's mine strike system, and how this ship is never found without an accompanying fleet to protect its flanks, necessitating the usage of excessive firepower to attack this vessel.",,,
,,,,,
# RARE RARE RARE,,,,,
,,,,,
drone_terminator_8,SHIP,"Designed to roam far from the Tempest, this drone is armed with an ion pulsar and a weak shield generator. If this threat is not dealt with swiftly, it can very quickly becripple enemy ships.",,,
drone_terminator_7,SHIP,"While this drone is armed with a less impressive pulse laser, it is equipped with both a phase field and a phase skimmer. This turns this drone into a slippery, annoying and dangerous foe, able to strike surgically and escape unharmed.",,,
wolf_assault,SHIP,"An uncommon derivative of the Wolf, this ship has heavier armour and ballistic integration in all of its small mounts.

A rather strange design, the Wolf (Assault) was a work of love by a completely unknown ship designer. This is because the design was stolen from the designer by another designer, which was then stolen again by yet another designer. Once lawsuits were made and settled by a startling amount of bloody assassinations and reprisals, the whole matter was left in the air as to who actually had the rights to the ship design. With the company at large unwilling to pursue an intensive legal matter over what could be argued to be an inferior Wolf design, the hull was consigned to obscurity. However, acquisition of the ship design has become something of a right of passage for hackers within the Tri-Tachyon Corporation, and as a result the hull design is passed on and quietly produced  quasi-legally for curious ship designers and avid collectors. ",,,
tempest_7,SHIP,"An incredibly rare experimental version of the Tempest, this early model is focused around its unique phase drone.

Lacking the  missile hardpoint and supplementary ship system of later models, the entire focus of the Tempest (Mk. VII) was to be a complex drone autofactory. This early prototypical Tempest Drone is equipped with a phase cloak, enabling it to nimbly dance around the battlefield, quickly striking at enemies before dancing away, while also providing limited point defence for the Tempest. This focus on the drone can often leave the Tempest itself vulnerable to counter attack. Often highly sought after by both avid collectors and experienced Tri-Tachyon executives.",,,
tempest_8,SHIP,"A rare prototype of the Tempest possessing a truly mythical reputation, this version has a truly fearsome wingman drone capable of crippling enemies with EMP and allowing for easy follow-up attacks.

The Tempest Mk. VIII was constructed with the idea of mass production without using complicated phase drone assemblies. The new drone system allowed for the inclusion of an active flare launcher and a small missile mounting, improving the combat ability of the base Tempest. Further, the ion pulser armed drone proves to be incredibly effective at disabling and damaging targets. These systems combined, however, caused considerable strain the  existing ship systems, which made it very difficult to run for extended periods, as well as causing continual problems off the battlefield. While this model never made it into mass production, several prototype models were produced, and are hungrily sought after by not only Tri-Tachyon executives and collectors, but also just about every single skilled pilot in the sector.",,,
tempest_9,SHIP,"A highly-sought after analogue of the Tempest, this rather simple yet horrifying variant swaps out the Termination Sequence for a High Energy Focus system.

The penultimate prototype made before the final Tempest-class, this version was produced as a part of the general trend of taking the Terminator Drone away from the offensive role, and keeping the it closer to the vessel for self defense. This change, combined with simplification of the drone system, allowed for the regular construction and control of a second Terminator Drone. The close proximity of the now doubled drones drastically improved the survivability of the Tempest hull, however members within the design team felt that with this change towards defense the craft lacked the offensive punch of its predecessors. So, with selected overtuning, this prototype was produced with a High Energy Focus system to briefly enhance the ship's weapons. However, this overtuning of the ship's weapons was hazardous to the Tempest's systems, causing its combat ability to crater after extended deployment. Eventually the Termination Sequence was produced as a suitable alternative for high alpha damage attacks and keeping the Tempest functional for longer in combat, however a couple of these Mk. IX hulls exist from the prototype phase, and are hungrily hunted by the skilled , the rich and the eccentric.",,,
scarab_prototype,SHIP,"An incredibly rare modification of the Scarab borne from the engineering standpoint that the Temporal Shell system was unfeasible and constructed from a bureaucratic mix-up, this vessel bears heavier ordinance and a phase skimmer.

 During the development of the Scarab, there was a period of time where the feasibility of using the temporal device came into question. The problem lay less in the functionality of the device, and more in the manufacture of key components of the engine, meaning that even limited runs of the vessel would number in the single digits. During this particularly troublesome time, several designers and engineers attached to the project created an alternative Scarab hull comprised of far more common components, just in case the project fell through. Luckily the production issues of the Temporal Shell technology were ironed out and the sketched design was consigned to the archives. However, during a later production run of the Scarab, the constructor file associated with this theoretical prototype was accidentally used instead of the pre-existing Scarab. Tritachyon contractors on-site, realising they had half-completed hulls of an unfinished design when they should be producing a highly refined and expensive hull, quickly remade the hull on the fly to create this version of the Scarab. In a moment of sheer innovation and gut-wrenching anxiety, the contractors produced a surprisingly robust hull that replaced the temporal device with a phase skimmer, and six of the front mounts with two medium-sized mounts. The contractors were still charged with stealing the existing temporal engine technology and liquidated accordingly, with all the hulls produced seized for refitting with the appropriate ship system. Rather curiously, this hull very rarely appears from time to time in Tri-Tachyon fleets, whether as one of the assets taken from the original project, or completely new hulls based on the existing slapdash design.",,,
hmi_appeasement,SHIP,"An incredibly rare prototype of the Afflictor borne from the engineering standpoint that the Phase Cloak was unfeasible, this vessel mounts a degraded version of the Entropy Amplifier. 

Phase Cloaking is an advanced piece of technology, and some individuals within Tri-Tachyon perceived that its widespread implementation would be impossible. This was due to the expense of the drive, the long-term effects of sustained p-space exposure on crew and officers, and the reliability of the cloak itself. Consequently a limited run of 'phaseless' prototypes were produced, however these ships repeatedly ran into problems with their extraneous systems. 

In the case of the Appeasement, the Entropy Amplifier was difficult to charge up, as a large part of the system required the time dilation effect provided by the phase cloak. The logistically simpler Entropy Accelerator system was the compromise, which provided similar effects to the Accelerator while not requiring the phase cloak system.  After review, it was determined that the ship itself lacked the punch of the normal Afflictor for rather nebulous benefits. The Appeasement-class was officially decommissioned and converted into Afflictors, however several hulls were taken by paranoid Tri-Tachyon Executives who were still sceptical of the long-term effects of spending time inside p-space, and they are very occasionally spotted in Tri-Tachyon fleets.",,,
,,,,,
hammerhead_tt,SHIP,"A very unique version of the Hammerhead made using high tech components, to supply local ballistic support to Tri-tachyon fleets.

The Hammerhead is a well-respected vessel due to its versatile ballistic loadout and good staying power. Naturally the Tri-Tachyon Corporation would investigate a high-tech refit of the vessel, however modification of the vessel often ran into issues. Sometimes the project itself had its funding redirected to other sources, other times the project itself was just a front for embezzlement, and yet other times the modifications did not meet the design goals set out by the Executive Design Committee. The Hammerhead (TT) only passed the prototype stage when a Mayasuran with a deep affinity and love of the Hammerhead chassis came up with a fairly workable design independently of Tri-Tachyon attempts. She was quickly recruited, and she now heads the Hammerhead (TT) development project, of which this is a prototype model. With a more energy-based loadout and a mini-burn system, this flexible ship can wear down enemies at range with ballistics before leaping in to finish them off with energy-based weaponry.",,,
shrike_prototype,SHIP,"A rare modification of the Shrike, this limited-run prototype bears a Temporal Shell system, but suffers from reduced performance time and increases maintenance costs. 

While the Scarab was considered to be a rather fantastic experimental platform for the Temporal Shell device, several designers and pilots within the Tri-Tachyon Corporation disagreed, as they determined that the decentralised weapon layout of the Scarab simply did not harness the full power of the system. To refine the system in depth, key designers examined the Shrike hull as a possible hull for Temporal Shell implementation. After several design passes this version of the Shrike was created, with a very limited run of test models produced. The resulting hull was an absolute horror to behold on the field of battle, however using the Temporal Shell device on such a comparatively large vessel gravely stressed the ship, drastically reducing the operational time of the vessel. Further, creating a Temporal Shell device for this sized vessel is incredibly difficult, necessitating far too much production time for a relatively small number of vessels with limited combat capability. With this in mind the project was put on temporary, and then permanent hold. Despite this, the very few hulls produced during the testing phase were bought by Tri-Tachyon Executives, and even today very rarely show up in Tri-Tachyon fleets and markets.",,,
hmi_pardon,SHIP,"An incredibly rare prototype of the Harbringer borne from the engineering standpoint that the Phase Cloak was unfeasible, this vessel mounts a degraded version of the Causality Drive, a considerable upgrade in armament, and a frightening increase in logistical profile.

Phase Cloaking is an advanced piece of technology, and some individuals within Tri-Tachyon perceived that its widespread implementation would be impossible. This was due to the expense of the drive, the long-term effects of sustained p-space exposure on crew and officers, and the reliability of the cloak itself. Consequently a limited run of 'phaseless' prototypes were produced, however these ships repeatedly ran into problems with their extraneous systems. 

In the case of the Pardon, the Quantum Disruptor was difficult to charge up, as a large part of the system required the temporal detanglement provided by the phase cloak. The Triplet-State Disruptor system was the compromise, which provided similar effects to the Disruptor while not requiring the phase cloak system, and also possessing easier maintenance. To compensate for this the designers added (arguably too much) ordinance, expanding the middle medium weapon emplacement with a larger mount, converting two medium hardpoints to missiles, and adding two medium energy mounts where the phase cloak drives would normally be placed.  After review, it was determined that while the ship itself was an effective artillery vessel, its poor cost-benefit ratio when compared with the Medusa prevented its final implementation. Ships from the limited run are in high demand amongst Tri-Tachyon Executives however, and they are occasionally spotted in Tri-Tachyon fleets piloted by proud and smug higher-ups.",,,
,,,,,
aurora_s,SHIP,"An unusual version of the Aurora, this craft explores a more long-range close support function that the usual, more nimble base model.

During the prototypical stages of design, Tri-Tachyon engineers explored a variety of routes to increase the effectiveness of the Aurora hull. This prototypical hull focused on improving the fire output and range of the ship to create an artillery vessel comparable to a miniature Paragon. While the addition of an improved targeting system, modifications to the weapon output to improve range, and the inclusion of a large energy mount made the ship a better damage dealer, the hull was easily overwhelmed when encountering many smaller craft. Further, additional capacitance could not be added, nor the formidable Fortress Shield be installed, both due to limitations in the hull and expense. While the current Aurora, with its nimble engine system, became the cruiser of choice, a few of these original prototypes were still made and put into military service. Nowadays, the Aurora (S) is nothing more than an interesting relic of a design process rather than actual combat vessel, only sought after by the richest of collectors.",,,
fury_s,SHIP,"An odd derivative of the Fury, focused on attack and overwhelming enemies while weathering return fire with thicker armour and better shields.

Something of a vanity project, the Fury (Assault) is the product of the singular vision of Tri-Tachyon Executive Ashley Prince. While the Fury was designed to pounce on weakened enemies to exploit an opening, Prince felt that the ship should be able to wade into the enemy fleet and make the opening to begin with. With exceptional investment and harsh design reiterations, the Fury Prince Assault Model was eventually produced. Substantially heavier and more expensive to maintain and deploy, the ship possessed exceptional flux capacity and superb shield integrity. While the ship itself was adequate for Prince's vision, widespread implementation was never carried out as a ship designed to get stuck into the enemy simply did not fit within the prevailing idea of mobile warfare within the company. Only a very limited run of these were produced for Executive Prince and a couple of their more aggressive-minded associates, and thus are very rarely seen in Tri-Tachyon fleets.",,,
hmi_forgiveness,SHIP,"An incredibly rare prototype of the Doom borne from the engineering standpoint that the Phase Cloak was unfeasible, this vessel mounts a degraded version of the Mine Strike and considerably more ordinance. 

Phase Cloaking is an advanced piece of technology, and some individuals within Tri-Tachyon perceived that its widespread implementation would be impossible. This was due to the expense of the drive, the long-term effects of sustained p-space exposure on crew and officers, and the reliability of the cloak itself. Consequently a limited run of 'phaseless' prototypes were produced, however these ships repeatedly ran into problems with their extraneous systems.

In the case of the Forgiveness, the existing Mine Strike system was unable to teleport mines onto the target, as a large part of the system required the phase cloak to transport the explosive charge. A more prototypical analogue of the system was implemented which was easier to maintain, but its performance left a lot to be desired. To compensate for this the designers added additional ordinance, adding two large energy and two medium energy mounts where the phase cloak drives would normally be placed. Only a very, very limited number of this vessel were ever produced, as it was a derivative of an already secret vessel before review, and after it was determined that the Doom was simply more effective in its role despite the Forgiveness's fearsome firepower and surprisingly light maintenance profile. The ship, however, is still seen rarely in Tri-Tachyon fleets under the control of the more covetous, collection-inclined Senior Executives.",,,
hmi_heron_tt,SHIP,"A curious derivative of the Heron, this Tri-Tachyon altered vessel packs a prototypical Recall Device and a significantly more flexible weapon complement.

As the Tri-Tachyon Corporation began to pivot it's doctrine towards hit and run tactics during the Second AI War, the Corporation began looking into improving the Heron chassis to supplement Astral carrier groups by the Corporation. However, the project became side-tracked as more and more features were proposed and added to the design. Just before the outbreak of the War, the prototype hull was produced with flexible synergy mounts, a Fighter Teleporter system to quickly retrieve strike vessels for restocking, and numerous alterations that completely altered the superstructure of the vessel. Due to the new bells and whistles added to the design,  upgrading the existing Heron fleet to the new design was impractical, and as the War progressed dedicating any ship production to the design became inefficient. Finally the Tri-Tachyon Corporation gave up on the design entirely. The Heron (TT) was eventually forgotten, apart from the occasional prototype sometimes observed as a curiosity in Tri-Tachyon fleets.",,,
hmi_falcon_tt,SHIP,"An exploratory ship design study, this Falcon derivative bears a more aggressive, energy-based loadout with a streamlined maintenance profile.

The concept for the Falcon (TT) was to consolidate Shrike hulls, either scavenged or damaged, into Falcons during the Second AI War, preferably on the field. The design exploration was triggered by a hypothetical design which showed a considerably easier to maintain ship could be produced from not only Shrike hulls, but more easily scavenged civilian ships. Regrettably, the ship design was not completed in time to impact the Tri-Tachyon's position during the War. Considering that the Fury had long been in production and occupied a similar niche, and the functionality of assembling from Shrikes was not suitably fulfilled, the project was dead on arrival. However, the presence of speculative Falcon (TT) hulls with a more aggressive, energy-based loadout with an incredibly low supply demand in Tri-Tachyon fleets seems to indicate a possible interest in the ship by covetous Executives.",,,
hmi_eagle_tt,SHIP,"A mistake or miracle of ship design, this lighter, sleeker Eagle bears a Temporal Shell system that enables it to punch well above its weight.

This vessel is the result of Executive Madras Kilkenny, a man with too many credits and not enough sense. Desiring a sumptuous warship, he commissioned a Tri-Tachyon enhanced Eagle. At first a standard Eagle design was contemplated with subtle improvements to the weapon and flux systems, however meddling from Madras at the design stage had resulted in an over-engineered monster that almost necessitated a complete redesign of the Eagle from the ground up. One such piece of engineering was an experimental version of the Temporal Shell system from the then in-production Scarab. Considerable revenue streams ran into the vessel's design and construction - some of which were discovered to be embezzled by Madras from other projects. After the resulting asset liquidation by the corruption invigilators, this vessel's design was impounded, and then promptly stolen by hackers. Technically an illegal vessel, this ship is a show of prestige and power within the Tri-Tachyon Corporation - after all, a Tri-Tachyon Executive riding around in a blatantly illegal ship is a sign of immense wealth to pay the corresponding fines, or immense power in circumventing them.",,,
hmi_champion_tt,SHIP,"A curious vessel, this high-tech derivative of the Champion (TT) is in many regards similar to the base model, with better flux and shield statistics.

Desiring a smaller vessel that could utilise the Fortress Shield system, the Tri-Tachyon Corporation considered the Champion chassis. With large armament, good armour and a decent ship size with which to work with, designers picked up the design architecture and set to work. After many design cycles and computational simulations, the design had remained largely unchanged. The simple fact was the Fortress Shield system was too large to install on the vessel - either the circular generator was too small and did not enhance the shield in a meaningful way, or was so large that the ship would split in two under simulated combat conditions. While some upgrades had been implemented in the base design (including a Flux Shunt system from the Monitor), not much had been done to justify producing it over licensing production from the Persean League. The Champion (TT) design was thus unceremoniously dropped, however a small number of these vessels exist from a test production run, and are highly valued by Collectors.",,,
,,,,,
hmi_ionos,SHIP,"Possibly the largest (known) vessel with a phase skimmer, the Ionos-class is a comparatively under gunned and logistically expensive battlecruiser. However, with the superior mobility afforded by its skimmer system combined with capital-grade flux systems, the Ionos is a surprisingly nimble and dangerous foe to face.

 The Ionos-class is a vessel shrouded in mystery. Its development at first appeared to be a straightforward improvement on a relatively new Domain Navy design from before the collapse. Over time, its developmental history got increasingly hazy and unclear, until the First AI War, wherein the class's development history vanishes completely from known records. Recently the ship has been spotted in Tri-Tachyon fleets, although its rarity has prevented a full examination of the differences from the old design. In fact, some Hegemony analysts consider the current day Ionos a completely different design from the original in development before the War, and only keep the hull's classification for simplicity.

The Ionos is, theoretically, the largest vessel that can safely utilise a phase skimmer without disappearing into phase space or suffering long term effects on crew. It is primarily because of the oversized skimmer device that the vessel is so disproportionately expensive to maintain.",,,
,,,,,
,,,,,
#FACTIONS,,,,,
fang,FACTION,"The Fang Society is a group of raiders based out of the Phylum system. Their origins are somewhat complicated due to the involvement of an unknown corporate entity muddling the issue, but it is believed that the founders were a small colony infected with a biomutagenic virus. The virus was hypothesised to rapidly improve the genetic make-up of a human being by mixing it with DNA from ambiguous sources, vastly improving physical strength, mental acuity, resilience and reflexes. Whether the virus was deliberately spread by the Company as an experiment, the colony infected themselves to fight the company, or the virus release was an accident is up for debate - the end result was the survivors of the virus became much stronger and smarter but bestial in appearance, and was accompanied by a rapid onset of sociopathic and animalistic behaviour.

Since then, the Fang Society have continued to hound the Sector at large, particularly the Draco Group which they consider to be their mortal enemies over the system of Infinity. They consider uninfected individuals 'prey', and make a habit of torturing and devouring the poor souls they kidnap, and tend to pursue weaker targets for this purpose. Fang 'diplomacy', if such a thing can be considered, is schizophrenic and chaotic, attacking and then retreating and demanding tribute.",,,
draco,FACTION,"The Draco Group is a shadowy organisation based out of the Prester John system. Their origins are unclear, although there is evidence that they were originally a vigilante group organised to oppose exploitative corporate interests out beyond the Core. They gradually turned from vigilante-ism to flat out raiding and pillage after both repeated failures to counter pirate influence, and subversion by an extremist cult group within the organisation. Said sect venerated an ancient gene-mod, which grants improved strength, reflexes and resilience to both poisons and reduced atmospheric pressures, however modded subjects are sensitive to bright light and require the imbibement of unmodded blood to maintain digestive processes. The cult, due to both their superiority from the mod and political manoeuvres, managed to take over the Group and turn them into a blood supremacist organisation with designs to conquer and rule the sector under their leadership.

 Since then, the Draco Group have hounded the Core, and later the Fang Society for being an abomination of their own beliefs and the planet of Infinity in Gallus. The Society aim to harvest survivors of their raids as slaves either to be used to generate blood for the Group, or for amusement by the aristocratic elite. For the most part the Draco Group remains fairly lain-low, fully willing to play the long game to chip away at enemies before crushing them completely. For unknown reasons the Group has relatively neutral relations with the Tri-Tachyon Corporation, and accusations of being used as privateers by the Corporation are flat out denied by both parties.",,,
,,,,,
#PLANETS,,,,,
#Gallus,,,,,
planet_gulch,CUSTOM,"Probably the worst, most distant outpost of the Hegemony, Fort Manidee was originally established to keep an eye on corporate interests in the area, only to eventually get pulled into the conflict in Gallus. Since then the place has been renamed Gulch, and is widely considered a waste of time, money and lives to maintain. If anything the only reason this place exists is to dispose of particularly disappointing cadets or potentially dangerous officers.",,,
planet_alphidae,CUSTOM,"The Fang foothold in Gallus, this planet is barren and bombarded from conflict. The population centres here are ever changing, being on the move and never staying long enough for predatory fleets to bombard it from orbit. Here, the might of the Society is regularly mustered to purge the system of the Draco menace and claim the prize of Infinity.",,,
planet_infinity,CUSTOM,"Infinity is a mighty prize for colonisation, being a fairly lush and mild world at the fringes of Gallus' light. However, what the true prize is the ruins of the Infinity Corporation, rumoured to be hidden somewhere on the planet. Infinity Corp. was a premier in gene-modification, and both Draco and Fang believe that the key to the dominance of their respective mods lies on this world. Fang and Draco regularly attempt to search the planet, but are always driven away by their enemies. For the time being, it appears that Infinity will remain a beautiful prize that no one can claim, until Fang and Draco are cleared from the system.",,,
planet_salem,CUSTOM,"The home of Draco operations in Gallus, this planet is barren and bombarded from conflict. To counter orbital bombardment, the population has dug deep underground into a labyrinth of tunnels and shafts. Here the might of the Group is regularly mustered to purge the system of the Fang abomination and claim the prize of Infinity.",,,
planet_freelancer,CUSTOM,"The icy-desert world of Freelancer is currently occupied by a variety of mercenaries and fighters who come to Gallus in search of treasure on Infinity - or to get revenge against Draco and Fang. Considering the deep wounds caused by the atrocities of these two monstrous raider groups, Freelancer never seems to run out of new blood to throw at the abominable monsters.",,,
#Prester John,,,,,
planet_havengate,CUSTOM,"Havengate is a frozen, pitch black world, lit only by distant stars. Hidden beneath its frozen crust is a bounty of resources that other factions would casually dismiss. Said planet, however, was quickly seized by the light-hating Draco Group, and through the use of cold fusion reactors of unknown source they quickly turned this nightmare world into their nocturnal paradise. Here the aristocracy of the Draco Group frolic and murder and conspire between murderous raids against the Fang Society and blood-hunting expeditions against the poor unfortunates of the Outer Rim.",,,
planet_blessvale,CUSTOM,"While Havengate is whether the head of the group resides, Blessvale is where the fist rules. The main industrial centre and the fuel for the Group's ship building program, this is where the aristocracy come to board their ships and conquer the sector, and where the returning raiders come bringing gifts of blood and treasure.",,,
#Phylum,,,,,
planet_phylum,CUSTOM,"The home of the Fang Society, Taxima is a dangerous jungle planet covered in hazardous wildlife. From the smallest microbe to the biggest alpha predator, this planet seeks to kill and devour everything under the dim red sun. The Fang Society has made a natural home here, setting up a major industrial centre to concentrate the resources of the system to fuel their ship-building program and ongoing raiding activity. The Fang Society have split off several families to other planets in system, but all eventually return to Taxima for the next Hunt.",,,
,,,,,
,,,,,
#SHIP SYSTEMS,,,,,
hmi_draco_entropyamplifier,SHIP_SYSTEM,Temporarily increases the damage taken by the target ship. Generates a significant amount of flux when used. Usage requires the shield to be deactivated.,,,
hmi_draco_mine_strike,SHIP_SYSTEM,Teleports a heavy phase mine to the target area. The mine will slowly track nearby enemy ships and explodes a few seconds after its proximity trigger is activated. Usage requires the shield to be deactivated.,,,
hmi_draco_acausaldisruptor,SHIP_SYSTEM,"Briefly overloads a nearby enemy ship. Power drain to activate the system reduces damage dealt by energy weapons. Usage requires the shield to be deactivated.

Exploits weakly acausal principles poorly understood even before the Collapse. In the present day, the effects may as well be magic.",,,
hmi_draco_recalldevice,SHIP_SYSTEM,Teleports all bombers and fighters back to the vessel. Has a long cooldown between uses.,,,
,,,,,
hmi_fang_damper_sml,SHIP_SYSTEM,An outfashioned but effective shield analogue. Blocks damage to hull and armour for a very short period.,An outfashioned but effective shield analogue. Blocks damage to hull and armour for a very short period.,,
hmi_fang_damper_med,SHIP_SYSTEM,An outfashioned but effective shield analogue. Blocks damage to hull and armour for a very short period.,An outfashioned but effective shield analogue. Blocks damage to hull and armour for a very short period.,,
hmi_fang_damper_hvy,SHIP_SYSTEM,An outfashioned but effective shield analogue. Blocks damage to hull and armour for a very short period.,An outfashioned but effective shield analogue. Blocks damage to hull and armour for a very short period.,,
,,,,,
hmi_entropyamplifier,SHIP_SYSTEM,Temporarily increases the damage taken by the target ship. Generates a significant amount of flux when used. Usage requires the shield to be deactivated.,,,
hmi_mine_strike,SHIP_SYSTEM,Teleports a heavy phase mine to the target area. The mine will slowly track nearby enemy ships and explodes a few seconds after its proximity trigger is activated. Usage requires the shield to be deactivated.,,,
hmi_acausaldisruptor,SHIP_SYSTEM,"Briefly overloads a nearby enemy ship. Power drain to activate the system reduces damage dealt by energy weapons. Usage requires the shield to be deactivated.

Exploits weakly acausal principles poorly understood even before the Collapse. In the present day, the effects may as well be magic.",,,
hmi_temporalshell_eagleTT,SHIP_SYSTEM,Decreases temporal flow for a short period of time. Has a long cooldown between uses.,,,
hmi_displacer,SHIP_SYSTEM,Teleports the ship forward in the direction it's traveling. Displacement takes slightly longer to initiate and requires a slight pause before it can be reused. The system slowly builds up to three charges which can then be expended in short order.,,,
hmi_recalldevice_heronTT,SHIP_SYSTEM,Teleports all bombers and fighters back to the vessel. Has a long cooldown between uses.,,,
hmi_proxi_flare,SHIP_SYSTEM,Fires a large number of flak canisters with variable-timed proximity fuses in front of the ship.,Defensive,Fires a large number of flak canisters with variable-timed proximity fuses in front of the ship. Each canister deals 200 High Explosive damage in an area.,200 High Explosive
hmi_sv_phase_orion_device,SHIP_SYSTEM,"Deploys a shaped antimatter charge behind the ship. The explosion applies force to a massive push-plate, which absorbs the shock and spreads the resulting acceleration over a timeframe where it can be handled by the ship's inertial compensators. Can be fired while phased, with the explosion tearing into real space.",Movement,"Explodes a shaped antimatter charge behind the ship, propelling it forward at extreme speed.",
,,,,,
hmi_draco_bridgehead,SHIP_SYSTEM,"After a short wind up, the ship teleports. The blowback from the emergence emits EMP arcs hitting all enemies within 900 u.",,,
hmi_draco_bridgehead_med,SHIP_SYSTEM,"After a short wind up, the ship teleports. The blowback from the emergence emits EMP arcs hitting all enemies within 1000 u.",,,
hmi_draco_bridgehead_lrg,SHIP_SYSTEM,"After a short wind up, the ship teleports. The blowback from the emergence emits EMP arcs hitting all enemies within 1200 u.",,,
,,,,,
hmi_sv_mine_strike,SHIP_SYSTEM,"Launches a mine that emits EMP arcs while active, until it explodes. Possesses 4 charges.",,,
,,,,,
#WEAPONS,,,,,
flagellent_flare_lft,WEAPON,"Both an offensive and defensive weapon, the Flagellent Flare Launcher fires shield-disrupting projectiles that also distract missiles. An autoloader will slowly replenish the ammunition stores.",,,
flagellent_flare_rit,WEAPON,"Both an offensive and defensive weapon, the Flagellent Flare Launcher fires shield-disrupting projectiles that also distract missiles. An autoloader will slowly replenish the ammunition stores.",,,
flagellent_flare_single,WEAPON,"Both an offensive and defensive weapon, the Flagellent Flare Launcher fires shield-disrupting projectiles that also distract missiles. An autoloader will slowly replenish the ammunition stores.",,,
,,,,,
hmi_sv_trice,WEAPON,"The Blink is a modification of the Gazer missile, with a powerful anti-shield strike due to overtuning of the graviton effect. A solid DEM packing substantial anti-shield burst, however the beam often glances off armour and hull and suffers from a short range.

""Captured weaponry bears similarity to pre-existing 'Gazer' payload from PL sources [ref rep HEGINT/KAZRN-K10-4]. Payload has drastically increased graviton shield-disruption effect. Due to simplicity of alteration, HEGINT consensus uncertain of TT involvement or native innovation.""- classified report to The High Hegemon",,,
hmi_sv_tricepod,WEAPON,"The Blink is a modification of the Gazer missile, with a powerful anti-shield strike due to overtuning of the graviton effect. A solid DEM packing substantial anti-shield burst, however the beam often glances off armour and hull and suffers from a short range.

""Weapon is a DEM style missile with sharp kinetic payload. Has clearly been sourced from PL [ref rep HEGINT/KAZRN-K10-4] before mod by suspected TT involvement [ref rep HEGINT/MAXIOS-L444-22a]. Unclear how weapon came into use by DG. Conclusion: Possible collusion between PL and TT in DG formation.""- classified report to The High Hegemon",,,
hmi_sv_blazer,WEAPON,"The Kinetic Ablator is an effective shield-cracking energy weapon. The weapon releases a burst of kinetic shards by ablating exotic energy, a process that releases a hideous amount of flux.

""HEGINT analysis of weapon shows 68% likelihood of TT source. However, despite high chance of TT source, unclear why TT not using weapon.""- classified report to The High Hegemon",,,
hmi_sv_blazermed,WEAPON,"An effective energy-based shield-cracking weapon, the Heavy Kinetic Ablator releases a stream of kinetic ablates at the enemy. The process that both forms and releases energy at the target is considerably flux-heavy.

""Ablation method involves 'deterministic relocation of exotic matter' according to Galatia analysis. Likelihood of 'exotic matter' connected to SUPER ALABASTER tech very high.""- classified report to The High Hegemon",,,
